"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","georeference"
"2023-03-31T17:00:00.000","subway","67","20 Av (D)","Brooklyn","metrocard","Metrocard - Other","4.0","0.0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"2023-03-31T17:00:00.000","subway","67","20 Av (D)","Brooklyn","metrocard","Metrocard - Seniors & Disability","10.0","1.0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"2023-03-31T17:00:00.000","subway","67","20 Av (D)","Brooklyn","metrocard","Metrocard - Students","27.0","1.0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"2023-03-31T17:00:00.000","subway","67","20 Av (D)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","24.0","0.0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"2023-03-31T17:00:00.000","subway","67","20 Av (D)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","11.0","0.0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"2023-03-31T17:00:00.000","subway","67","20 Av (D)","Brooklyn","omny","OMNY - Full Fare","44.0","2.0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"2023-03-31T17:00:00.000","subway","68","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Fair Fare","12.0","3.0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"2023-03-31T17:00:00.000","subway","68","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Full Fare","72.0","18.0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"2023-03-31T17:00:00.000","subway","68","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Other","4.0","0.0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"2023-03-31T17:00:00.000","subway","68","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Seniors & Disability","9.0","2.0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"2023-03-31T17:00:00.000","subway","68","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Students","23.0","0.0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"2023-03-31T17:00:00.000","subway","68","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","41.0","0.0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"2023-03-31T17:00:00.000","subway","68","Bay Pkwy (D)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","29.0","0.0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"2023-03-31T17:00:00.000","subway","68","Bay Pkwy (D)","Brooklyn","omny","OMNY - Full Fare","74.0","8.0","40.601875","-73.99373","POINT (-73.99373 40.601875)"
"2023-03-31T17:00:00.000","subway","69","25 Av (D)","Brooklyn","metrocard","Metrocard - Fair Fare","4.0","0.0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"2023-03-31T17:00:00.000","subway","69","25 Av (D)","Brooklyn","metrocard","Metrocard - Full Fare","28.0","8.0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"2023-03-31T17:00:00.000","subway","69","25 Av (D)","Brooklyn","metrocard","Metrocard - Other","3.0","1.0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"2023-03-31T17:00:00.000","subway","69","25 Av (D)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4.0","0.0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"2023-03-31T17:00:00.000","subway","69","25 Av (D)","Brooklyn","metrocard","Metrocard - Students","33.0","2.0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"2023-03-31T17:00:00.000","subway","69","25 Av (D)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","12.0","0.0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
